"tweet_id"
1187265063389990912
1188124528460869635
1183062250485092354
1193167036224020480
1190187949469708290
1190308352011554816
1184579657825423360
1186548532720918529
1190744795976736771
1186739389235380224
1189602630974226436
1188129946163650560
1191674381434384384
1189596874765979648
1188806767238701062
1189623098779295744
1187455091621715971
1186958633122353152
1187713266111385601
1183064722289106944
1190300123831648256
1183090339990659073
1187655976763232257
1183310158111358976
1182678695175163906
1189639243745910785
1189952194814103556
1190511034227920897
1182660938622742528
1192391951846391809
1189436835757527041
1189655453334196225
1189869791433166850
1190995451018928129
1188078871968735234
1190605740148510720
1189767665612738561
1194335618521694208
1188157109902462976
1189705947683442688
1188375274817228800
1190330347269033984
1197456988025872385
1193513949800611840
1182999679275077633
1189807145950351360
1189919791026524162
1189620548193665027
1189645532450476040
1189799714536984576
1188152978693328903
1195444922813468674
1188416914797793280
1189662592937218056
1190922403939078145
1189867136157650944
1183458764428582912
1193082797780590592
1186222656414257152
1190527854020354048
1189687223790243851
1186890574168842240
1184552086920409089
1189681053050572800
1189926803630100481
1186986801984081921
1189688075389149191
1183093661728419840
1190194218486190081
1185845605098315776
1183308445254062080
1182632166305472512
1189621495745654786
1190904420697100293
1189634613234360320
1184756513363103750
1182655074440486916
1190656537909514240
1189696837894230016
1190680888641806336
1188235276474343424
1190081094382739457
1190642768923807744
1182832557697708032
1183760229072326656
1190149583114063872
1186611578252206081
1182951271159992321
1186701095604764677
1184890098183233537
1190942941487017985
1182751862568697857
1186739100650479616
1187666511261028352
1183014550435762176
1188013871560380416
1189980388204204032
1186760383173988357
1189668156895301633
1189643292352417798
1195435338224807942
1184136385751588866
1185841248977981440
1191814363314868225
1190037300111200262
1191061534727954433
1193125206614794242
1182590291154493440
1184516265290940424
1190670397630496774
1190357266098200576
1183497919237935110
1187844914983383040
1190758186195787776
1190723268191363073
1186690930142781446
1186544232229736448
1184852406875627520
1189615639473901571
1189603619877933056
1183040018140536832
1184334993985888256
1184777812114325504
1188357519250509826
1189981490580533248
1184474237446361090
1189783713426628609
1190553089209765889
1185828320279224320
1184940514925338624
1190641940670357505
1189621331941302273
1183830811893796865
1190400964513144832
1184821472252051457
1189868040181166080
1196141707873701888
1183010991531085824
1190254397244235777
1191153358515691521
1184290015624466432
1190221286099881984
1185071346784657408
1197488230821695489
1189818932049432577
1182752217310343174
1184414272396419072
1189952871338565638
1184428216267751424
1190060628737773571
1187744710762385408
1189691527917903872
1187833368374927360
1188050600547762177
1190829355716562944
1190033147334926337
1188761393245364229
1190200953720516608
1189793415833276422
1189749773194203138
1190973780517982209
1189665752158294016
1194644038571438080
1190278546985553921
1189785776474730496
1189577283046129664
1190596521563172864
1185254079041343489
1190393913460310016
1185524218122911746
1190630541223235589
1191352486864543744
1189686167681277952
1189640195504775169
1190006603505909771
1190673221856698370
1190666708996018177
1189609481581273088
1196713040542142464
1187042246560047104
1191799713479217152
1184953635870072837
1189619818883944451
1184489066143911936
1184169614013534210
1189683819932274689
1185624731090870272
1192165631942123522
1187803961350336513
1189869705215041536
1183008115815583744
1186734785399545862
1184520680974553088
1188345728218869760
1190152386280603649
1186584702859251712
1197538986669101056
1186012513575542789
1183993845211652096
1189850495298494464
1184166365739081728
1183074041541877760
1189763029262577664
1189235687767396353
1190741865357856769
1190919021555802112
1190166552554999809
1183767996994641920
1187051224933261313
1182659486374420480
1194260242533691396
1191000812169904128
1190539155236958212
1197607967476133888
1183100048047071233
1189623098385031174
1194911635594502144
1190247811205472256
1185538235189071873
1190224074569605120
1189622196722946048
1192005823754653697
1189866750692560896
1187697389576114178
1186944164589686784
1185488633991761920
1189613784849145856
1197796307387244544
1190662430390734850
1183705492394258433
1190389043281965058
1186702094662885376
1190196442629062656
1182736752131358720
1189663051244560390
1186641974088130560
1185629020777521157
1190608999701454850
1183019849573896193
1189615310594367489
1191007264037101568
1183098981796241408
1183762835018600448
1189643884160266241
1190646465028395008
1196444904089669632
1183045665150115841
1187983922619179008
1194864396641677312
1189863950944493568
1189970857285816324
1189788311268790272
1187454490875707400
1189683315630051333
1192389392146599936
1186228293021962243
1189853927237443584
1190611142068060161
